,,,A1,tau1,tau2
0,83,correl,"{'tau1': '0.996', 'tau2': '0.998'}","{'A1': '0.996', 'tau2': '0.989'}","{'A1': '0.998', 'tau1': '0.989'}"
0,84,_val,0.7597241115177782,2.2852832961146157,3.673335170338567
0,84,init_value,0.497,2.43,3.07
0,84,stderr,1.3393693702612444,1.0407179232342747,4.737348011838374
0,84,correl,"{'tau1': '0.993', 'tau2': '0.995'}","{'A1': '0.993', 'tau2': '0.977'}","{'A1': '0.995', 'tau1': '0.977'}"
0,85,_val,0.15954515135385683,0.5041515456376864,2.7910208063131234
0,85,init_value,0.497,2.43,3.07
0,85,stderr,0.03768108067467805,0.2120144567437456,0.08124193148498629
0,85,correl,"{'tau1': '0.796', 'tau2': '0.938'}","{'A1': '0.796', 'tau2': '0.696'}","{'A1': '0.938', 'tau1': '0.696'}"
0,86,_val,0.741806970057648,2.2760519862376434,3.648918529874881
0,86,init_value,0.497,2.43,3.07
0,86,stderr,1.1753321299598776,0.9640184562310785,3.7049895662012697
0,86,correl,"{'tau1': '0.992', 'tau2': '0.994'}","{'A1': '0.992', 'tau2': '0.972'}","{'A1': '0.994', 'tau1': '0.972'}"
0,87,_val,0.14756789071504417,0.004699251927991588,2.765094045527947
0,87,init_value,0.497,2.43,3.07
0,87,stderr,0.01634037456474608,0.10878550788176787,0.04642971332565617
0,87,correl,"{'tau1': '0.00101', 'tau2': '0.802'}","{'A1': '0.00101', 'tau2': '0.000799'}","{'A1': '0.802', 'tau1': '0.000799'}"
0,88,_val,0.5757423585828372,1.6239111489180433,3.6415328294495257
0,88,init_value,0.497,2.43,3.07
0,88,stderr,0.16797611109865238,0.23745663141856435,0.5894876739122656
0,88,correl,"{'tau1': '0.924', 'tau2': '0.971'}","{'A1': '0.924', 'tau2': '0.815'}","{'A1': '0.971', 'tau1': '0.815'}"
0,89,_val,0.744485177166172,2.230492442527927,3.8025901556900497
0,89,init_value,0.497,2.43,3.07
0,89,stderr,1.4476284576590903,1.3074875286705365,5.470294821434622
0,89,correl,"{'tau1': '0.996', 'tau2': '0.997'}","{'A1': '0.996', 'tau2': '0.987'}","{'A1': '0.997', 'tau1': '0.987'}"
0,90,_val,0.7335387699927225,2.280396022511031,3.6242729476442914
0,90,init_value,0.497,2.43,3.07
0,90,stderr,1.8730419995793322,1.4310885494772188,5.840277986815417
0,90,correl,"{'tau1': '0.995', 'tau2': '0.997'}","{'A1': '0.995', 'tau2': '0.986'}","{'A1': '0.997', 'tau1': '0.986'}"
0,91,_val,0.7274363283027827,2.2219788692861004,3.7902664610607726
0,91,init_value,0.497,2.43,3.07
0,91,stderr,1.9065949800742017,1.654677853224962,7.048884912291809
0,91,correl,"{'tau1': '0.997', 'tau2': '0.999'}","{'A1': '0.997', 'tau2': '0.992'}","{'A1': '0.999', 'tau1': '0.992'}"
0,92,_val,0.5803025720249206,2.1718364010555176,3.5024931786108757
0,92,init_value,0.497,2.43,3.07
0,92,stderr,4.232389250191227,3.9502784398940047,8.418647678277038
0,92,correl,"{'tau1': '0.999', 'tau2': '1'}","{'A1': '0.999', 'tau2': '0.998'}","{'A1': '1', 'tau1': '0.998'}"
0,93,_val,0.6971075528532673,2.1929924760931696,3.7602308961201594
0,93,init_value,0.497,2.43,3.07
0,93,stderr,1.602163850752552,1.5344887586842233,5.102709189617604
0,93,correl,"{'tau1': '0.997', 'tau2': '0.998'}","{'A1': '0.997', 'tau2': '0.991'}","{'A1': '0.998', 'tau1': '0.991'}"
0,94,_val,0.18018782422688484,0.644437071635579,2.876503233395538
0,94,init_value,0.497,2.43,3.07
0,94,stderr,0.042224968938313026,0.3005002337117372,0.09189072883773564
0,94,correl,"{'tau1': '0.7', 'tau2': '0.913'}","{'A1': '0.7', 'tau2': '0.494'}","{'A1': '0.913', 'tau1': '0.494'}"
0,95,_val,0.7158329144094515,2.2749535368463065,3.5940480344106867
0,95,init_value,0.497,2.43,3.07
0,95,stderr,1.5360706501962198,1.2028305679689937,4.351802277519345
0,95,correl,"{'tau1': '0.993', 'tau2': '0.996'}","{'A1': '0.993', 'tau2': '0.979'}","{'A1': '0.996', 'tau1': '0.979'}"
0,96,_val,1.0878482030525456,2.420404421498636,2.4324153191875375
0,96,init_value,0.497,2.43,3.07
0,96,stderr,37.27850962337529,0.5612304763513738,1.900935634471982
0,96,correl,"{'tau1': '0.996', 'tau2': '0.96'}","{'A1': '0.996', 'tau2': '0.978'}","{'A1': '0.96', 'tau1': '0.978'}"
0,97,_val,1.6761997547717211,2.4030205324794607,2.423777279270988
0,97,init_value,0.497,2.43,3.07
0,97,stderr,8.177303829151096,0.15265063037925716,0.23369434089823363
0,97,correl,"{'tau1': '0.771', 'tau2': '0.175'}","{'A1': '0.771', 'tau2': '0.75'}","{'A1': '0.175', 'tau1': '0.75'}"
0,98,_val,0.7947981658930743,2.011803682517663,5.049928089481331
0,98,init_value,0.497,2.43,3.07
0,98,stderr,1.1124294421816494,1.394876225127756,13.440048032654536
0,98,correl,"{'tau1': '0.999', 'tau2': '1'}","{'A1': '0.999', 'tau2': '0.998'}","{'A1': '1', 'tau1': '0.998'}"
0,99,_val,0.13626273063767158,0.0465345691824155,2.691740633245091
0,99,init_value,0.497,2.43,3.07
0,99,stderr,0.017766754936082017,0.06825798795461058,0.04616267959607059
0,99,correl,"{'tau1': '0.307', 'tau2': '0.81'}","{'A1': '0.307', 'tau2': '0.244'}","{'A1': '0.81', 'tau1': '0.244'}"
1,0,_val,0.6124822160418681,2.4259572992446397,3.079725160372485
1,0,init_value,0.497,2.43,3.07
1,0,stderr,5.309602906204739,0.99488579401743,7.6529522576515046
1,0,correl,"{'tau1': '0.954', 'tau2': '0.998'}","{'A1': '0.954', 'tau2': '0.932'}","{'A1': '0.998', 'tau1': '0.932'}"
1,1,_val,0.7466196542890917,2.429232740809022,3.0746581072363135
1,1,init_value,0.497,2.43,3.07
1,1,stderr,1.648005893760917,0.680284002432571,2.378912447217283
1,1,correl,"{'tau1': '0.96', 'tau2': '0.969'}","{'A1': '0.96', 'tau2': '0.862'}","{'A1': '0.969', 'tau1': '0.862'}"
1,2,_val,0.7143594523967884,2.1449605852475515,3.9369393075304426
1,2,init_value,0.497,2.43,3.07
1,2,stderr,2.5115708993517645,2.4753074114796507,10.412566612955853
1,2,correl,"{'tau1': '1', 'tau2': '1'}","{'A1': '1', 'tau2': '0.999'}","{'A1': '1', 'tau1': '0.999'}"
1,3,_val,0.1315578972113367,0.05528768799909067,2.753693259012684
1,3,init_value,0.497,2.43,3.07
1,3,stderr,0.012311799199710314,0.03595422292610013,0.03312726111257714
1,3,correl,"{'tau1': '0.238', 'tau2': '0.816'}","{'A1': '0.238', 'tau2': '0.19'}","{'A1': '0.816', 'tau1': '0.19'}"
1,4,_val,0.6401159016379945,2.4289599477842025,3.074328786403038
1,4,init_value,0.497,2.43,3.07
1,4,stderr,1.9177804319315412,0.7903712028237185,2.1896693713111475
1,4,correl,"{'tau1': '0.949', 'tau2': '0.978'}","{'A1': '0.949', 'tau2': '0.863'}","{'A1': '0.978', 'tau1': '0.863'}"
1,5,_val,0.17703878126643602,0.0046890793155127675,2.791762529894719
1,5,init_value,0.497,2.43,3.07
1,5,stderr,0.011169903452690233,0.049044927977868795,0.03300464784358762
1,5,correl,"{'tau1': '0.0006', 'tau2': '0.796'}","{'A1': '0.0006', 'tau2': '0.00047'}","{'A1': '0.796', 'tau1': '0.00047'}"
1,6,_val,0.35094502422394336,1.5163737481948,2.9918009279123177
1,6,init_value,0.497,2.43,3.07
1,6,stderr,0.16300737547062027,0.3349868160442242,0.24916048019704498
1,6,correl,"{'tau1': '0.869', 'tau2': '0.939'}","{'A1': '0.869', 'tau2': '0.661'}","{'A1': '0.939', 'tau1': '0.661'}"
1,7,_val,0.6523958758308939,2.3291459701971573,3.338431519823523
1,7,init_value,0.497,2.43,3.07
1,7,stderr,1.213262519612439,0.8754925016812436,1.9620846158879104
1,7,correl,"{'tau1': '0.992', 'tau2': '0.994'}","{'A1': '0.992', 'tau2': '0.971'}","{'A1': '0.994', 'tau1': '0.971'}"
1,8,_val,0.6938993084345482,2.3022261126240133,3.460998293004973
1,8,init_value,0.497,2.43,3.07
1,8,stderr,0.9387296059840236,0.7245830337330121,2.0158734742448496
1,8,correl,"{'tau1': '0.99', 'tau2': '0.992'}","{'A1': '0.99', 'tau2': '0.966'}","{'A1': '0.992', 'tau1': '0.966'}"
1,9,_val,0.5637072250485753,2.4271501307858543,3.0767154448545186
1,9,init_value,0.497,2.43,3.07
1,9,stderr,1.4661280531310952,0.48891538539116874,1.7198203625600146
1,9,correl,"{'tau1': '0.845', 'tau2': '0.979'}","{'A1': '0.845', 'tau2': '0.719'}","{'A1': '0.979', 'tau1': '0.719'}"
1,10,_val,0.7225949469111865,2.296441663467855,3.5362111074974036
1,10,init_value,0.497,2.43,3.07
1,10,stderr,1.0411496247887269,0.7932412619365586,2.732080953923666
1,10,correl,"{'tau1': '0.992', 'tau2': '0.995'}","{'A1': '0.992', 'tau2': '0.975'}","{'A1': '0.995', 'tau1': '0.975'}"
1,11,_val,1.2340807690107578,2.4101776369406602,2.430910958864227
1,11,init_value,0.497,2.43,3.07
1,11,stderr,5.861964187505605,0.13960700467321768,0.30690764360483597
1,11,correl,"{'tau1': '0.914', 'tau2': '0.5'}","{'A1': '0.914', 'tau2': '0.783'}","{'A1': '0.5', 'tau1': '0.783'}"
1,12,_val,0.7247693068599779,2.1427474624504415,3.985885048371295
1,12,init_value,0.497,2.43,3.07
1,12,stderr,1.3163688465553631,1.3046738620106964,5.886017181530358
1,12,correl,"{'tau1': '0.998', 'tau2': '0.999'}","{'A1': '0.998', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
1,13,_val,0.6214911087021053,2.2427502400179877,3.480775866513711
1,13,init_value,0.497,2.43,3.07
1,13,stderr,1.367001834626576,1.1914448831071849,2.6460021631642623
1,13,correl,"{'tau1': '0.995', 'tau2': '0.997'}","{'A1': '0.995', 'tau2': '0.986'}","{'A1': '0.997', 'tau1': '0.986'}"
1,14,_val,0.5673547563428976,2.228872060176104,3.4043339340826773
1,14,init_value,0.497,2.43,3.07
1,14,stderr,0.942338946522405,0.8588041667087668,1.5184285801405184
1,14,correl,"{'tau1': '0.989', 'tau2': '0.993'}","{'A1': '0.989', 'tau2': '0.965'}","{'A1': '0.993', 'tau1': '0.965'}"
1,15,_val,0.7105252192932827,2.4280815116061643,3.0786228069854475
1,15,init_value,0.497,2.43,3.07
1,15,stderr,1.2903129638110045,0.5123372784859891,1.8520731830936816
1,15,correl,"{'tau1': '0.916', 'tau2': '0.959'}","{'A1': '0.916', 'tau2': '0.767'}","{'A1': '0.959', 'tau1': '0.767'}"
1,16,_val,0.38555327133428996,2.226883589128182,3.2019882951197776
1,16,init_value,0.497,2.43,3.07
1,16,stderr,0.7545574796448856,0.7789487187800804,0.7582686670332868
1,16,correl,"{'tau1': '0.969', 'tau2': '0.986'}","{'A1': '0.969', 'tau2': '0.915'}","{'A1': '0.986', 'tau1': '0.915'}"
1,17,_val,0.6167406937042139,2.427951517738652,3.074144533745325
1,17,init_value,0.497,2.43,3.07
1,17,stderr,1.7787646613631525,0.7019531544237158,1.9842149628654264
1,17,correl,"{'tau1': '0.955', 'tau2': '0.985'}","{'A1': '0.955', 'tau2': '0.89'}","{'A1': '0.985', 'tau1': '0.89'}"
1,18,_val,0.6440112530010296,2.2681269503457995,3.461750892848646
1,18,init_value,0.497,2.43,3.07
1,18,stderr,1.1929900720105293,1.0171761878656738,2.268616891790469
1,18,correl,"{'tau1': '0.994', 'tau2': '0.996'}","{'A1': '0.994', 'tau2': '0.98'}","{'A1': '0.996', 'tau1': '0.98'}"
1,19,_val,0.7294318595783793,2.2864107798097133,3.5835430084888626
1,19,init_value,0.497,2.43,3.07
1,19,stderr,1.4243201193708601,1.083115166191989,4.123187240444912
1,19,correl,"{'tau1': '0.996', 'tau2': '0.997'}","{'A1': '0.996', 'tau2': '0.987'}","{'A1': '0.997', 'tau1': '0.987'}"
1,20,_val,0.5478790232323756,2.2954680934238274,3.2365720820398955
1,20,init_value,0.497,2.43,3.07
1,20,stderr,1.4610505618897518,1.1848905864656347,1.6727887479848216
1,20,correl,"{'tau1': '0.992', 'tau2': '0.993'}","{'A1': '0.992', 'tau2': '0.97'}","{'A1': '0.993', 'tau1': '0.97'}"
1,21,_val,0.132711275700379,0.0075379183968145025,2.7433421132374356
1,21,init_value,0.497,2.43,3.07
1,21,stderr,0.011885131901994713,0.04662635174213457,0.03194840936996073
1,21,correl,"{'tau1': '0.017', 'tau2': '0.799'}","{'A1': '0.017', 'tau2': '0.0135'}","{'A1': '0.799', 'tau1': '0.0135'}"
1,22,_val,0.6196283535359837,2.4293524650616507,3.0737846239952447
1,22,init_value,0.497,2.43,3.07
1,22,stderr,2.093701915141416,0.8247880645551066,2.3198260088540823
1,22,correl,"{'tau1': '0.965', 'tau2': '0.987'}","{'A1': '0.965', 'tau2': '0.911'}","{'A1': '0.987', 'tau1': '0.911'}"
1,23,_val,0.7069131613363189,2.192951711296565,3.78357539937279
1,23,init_value,0.497,2.43,3.07
1,23,stderr,1.3478986351577313,1.2510139696592097,4.614157145837753
1,23,correl,"{'tau1': '0.998', 'tau2': '0.999'}","{'A1': '0.998', 'tau2': '0.994'}","{'A1': '0.999', 'tau1': '0.994'}"
1,24,_val,0.660130964477466,2.1812331619861207,3.6697287952886635
1,24,init_value,0.497,2.43,3.07
1,24,stderr,1.3459783518908413,1.3570585981661205,3.4690982067787273
1,24,correl,"{'tau1': '0.998', 'tau2': '0.999'}","{'A1': '0.998', 'tau2': '0.993'}","{'A1': '0.999', 'tau1': '0.993'}"
1,25,_val,0.7553721788733516,2.286147709122923,3.642167686583921
1,25,init_value,0.497,2.43,3.07
1,25,stderr,1.2347940518569982,0.970212165738222,4.068823396299489
1,25,correl,"{'tau1': '0.996', 'tau2': '0.997'}","{'A1': '0.996', 'tau2': '0.987'}","{'A1': '0.997', 'tau1': '0.987'}"
1,26,_val,0.6753197293393272,2.210871217911464,3.6496164493622087
1,26,init_value,0.497,2.43,3.07
1,26,stderr,1.0131831939582665,0.9235176224071494,2.736043686751818
1,26,correl,"{'tau1': '0.996', 'tau2': '0.997'}","{'A1': '0.996', 'tau2': '0.987'}","{'A1': '0.997', 'tau1': '0.987'}"
1,27,_val,0.6706811477142063,2.2819080272922814,3.474340108452524
1,27,init_value,0.497,2.43,3.07
1,27,stderr,1.1492407927547286,0.931274115911592,2.381865633870314
1,27,correl,"{'tau1': '0.993', 'tau2': '0.995'}","{'A1': '0.993', 'tau2': '0.977'}","{'A1': '0.995', 'tau1': '0.977'}"
1,28,_val,0.6746655750590334,2.00374352004117,4.119339135066229
1,28,init_value,0.497,2.43,3.07
1,28,stderr,1.733603797619591,2.0595681471998524,7.852236012576021
1,28,correl,"{'tau1': '0.999', 'tau2': '1'}","{'A1': '0.999', 'tau2': '0.999'}","{'A1': '1', 'tau1': '0.999'}"
1,29,_val,0.6831084107465788,2.219724781955548,3.6478582342964616
1,29,init_value,0.497,2.43,3.07
1,29,stderr,1.135394405606791,1.0235107999125144,3.096670853131459
1,29,correl,"{'tau1': '0.996', 'tau2': '0.997'}","{'A1': '0.996', 'tau2': '0.987'}","{'A1': '0.997', 'tau1': '0.987'}"
1,30,_val,0.5542507746950747,2.4288549944001026,3.0714855269079644
1,30,init_value,0.497,2.43,3.07
1,30,stderr,2.8632515026490752,1.8814330881171097,1.8613546928661797
1,30,correl,"{'tau1': '0.99', 'tau2': '0.982'}","{'A1': '0.99', 'tau2': '0.945'}","{'A1': '0.982', 'tau1': '0.945'}"
1,31,_val,0.6258523271859668,2.231938978394852,3.504898195057799
1,31,init_value,0.497,2.43,3.07
1,31,stderr,2.220859415570533,2.0170339411741587,4.388136302626924
1,31,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
1,32,_val,0.5655883404142592,2.247488915648135,3.385470442258904
1,32,init_value,0.497,2.43,3.07
1,32,stderr,0.6535995165714659,0.6294078134218483,0.967386445151784
1,32,correl,"{'tau1': '0.975', 'tau2': '0.979'}","{'A1': '0.975', 'tau2': '0.911'}","{'A1': '0.979', 'tau1': '0.911'}"
1,33,_val,0.6223072544759496,2.22869651407455,3.5028271759132696
1,33,init_value,0.497,2.43,3.07
1,33,stderr,1.850274185775032,1.7079815497728132,3.5994972808696746
1,33,correl,"{'tau1': '0.998', 'tau2': '0.999'}","{'A1': '0.998', 'tau2': '0.993'}","{'A1': '0.999', 'tau1': '0.993'}"
1,34,_val,0.1254957712395528,0.08857221542071358,2.8302121285872164
1,34,init_value,0.497,2.43,3.07
1,34,stderr,0.013255275607534011,0.08867929786337667,0.034477100724535865
1,34,correl,"{'tau1': '0.513', 'tau2': '0.85'}","{'A1': '0.513', 'tau2': '0.426'}","{'A1': '0.85', 'tau1': '0.426'}"
1,35,_val,0.6485503451751353,2.314257096011693,3.3765192373744233
1,35,init_value,0.497,2.43,3.07
1,35,stderr,2.7089546097005734,1.9295521491984622,4.8023924994465075
1,35,correl,"{'tau1': '0.998', 'tau2': '0.999'}","{'A1': '0.998', 'tau2': '0.994'}","{'A1': '0.999', 'tau1': '0.994'}"
1,36,_val,0.7381594514546321,2.304301091534782,3.530878617784679
1,36,init_value,0.497,2.43,3.07
1,36,stderr,0.7798483423229486,0.6211748583401914,2.0219437064534063
1,36,correl,"{'tau1': '0.988', 'tau2': '0.989'}","{'A1': '0.988', 'tau2': '0.955'}","{'A1': '0.989', 'tau1': '0.955'}"
1,37,_val,0.7872963537768569,2.1386719119946425,4.357239340736074
1,37,init_value,0.497,2.43,3.07
1,37,stderr,1.0072124994637501,1.0445899401094096,7.480207427558332
1,37,correl,"{'tau1': '0.998', 'tau2': '0.999'}","{'A1': '0.998', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
1,38,_val,0.7188673573665143,2.272151383754996,3.593372473441905
1,38,init_value,0.497,2.43,3.07
1,38,stderr,1.1493783179049328,0.9333069725986191,3.1852140727271614
1,38,correl,"{'tau1': '0.995', 'tau2': '0.997'}","{'A1': '0.995', 'tau2': '0.985'}","{'A1': '0.997', 'tau1': '0.985'}"
1,39,_val,0.6460708126673214,2.260611025823486,3.487886770474927
1,39,init_value,0.497,2.43,3.07
1,39,stderr,2.6092731594047693,2.106805041493396,5.449711582711616
1,39,correl,"{'tau1': '0.998', 'tau2': '0.999'}","{'A1': '0.998', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
1,40,_val,0.6990609435442101,2.215461552400907,3.697062872020724
1,40,init_value,0.497,2.43,3.07
1,40,stderr,1.049815767436325,0.9531609187095808,3.1542077179432235
1,40,correl,"{'tau1': '0.996', 'tau2': '0.997'}","{'A1': '0.996', 'tau2': '0.987'}","{'A1': '0.997', 'tau1': '0.987'}"
1,41,_val,0.6416245063333625,2.237920592663232,3.521660229246269
1,41,init_value,0.497,2.43,3.07
1,41,stderr,1.7631431017742334,1.5801636847366518,3.668915674246191
1,41,correl,"{'tau1': '0.997', 'tau2': '0.998'}","{'A1': '0.997', 'tau2': '0.99'}","{'A1': '0.998', 'tau1': '0.99'}"
1,42,_val,0.6450665243266942,2.1580105549760034,3.6849224961794063
1,42,init_value,0.497,2.43,3.07
1,42,stderr,2.0410484570265286,2.057354241986253,5.3812768871985135
1,42,correl,"{'tau1': '0.999', 'tau2': '1'}","{'A1': '0.999', 'tau2': '0.998'}","{'A1': '1', 'tau1': '0.998'}"
1,43,_val,0.5035504744483352,1.701869768639635,3.2426716785458156
1,43,init_value,0.497,2.43,3.07
1,43,stderr,0.1790719735131037,0.24124204805958654,0.3929068741206908
1,43,correl,"{'tau1': '0.868', 'tau2': '0.949'}","{'A1': '0.868', 'tau2': '0.679'}","{'A1': '0.949', 'tau1': '0.679'}"
1,44,_val,0.5615640137441067,2.2767427626847994,3.281853455458508
1,44,init_value,0.497,2.43,3.07
1,44,stderr,3.615226410065176,2.755089585334996,4.922960398349906
1,44,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.996'}","{'A1': '0.999', 'tau1': '0.996'}"
1,45,_val,0.7242334088866664,2.207764912180005,3.7809843846169793
1,45,init_value,0.497,2.43,3.07
1,45,stderr,1.9316363671509469,1.8535319951470166,6.56706735438915
1,45,correl,"{'tau1': '0.999', 'tau2': '0.999'}","{'A1': '0.999', 'tau2': '0.997'}","{'A1': '0.999', 'tau1': '0.997'}"
1,46,_val,0.7380371755767325,2.215774097979297,3.8260430050466647
1,46,init_value,0.497,2.43,3.07
1,46,stderr,1.488148902536657,1.3385710677047569,5.775644408157693
1,46,correl,"{'tau1': '0.998', 'tau2': '0.999'}","{'A1': '0.998', 'tau2': '0.995'}","{'A1': '0.999', 'tau1': '0.995'}"
1,47,_val,0.7077875042928352,2.330586308009096,3.398802379101115
1,47,init_value,0.497,2.43,3.07
1,47,stderr,0.9470338326406611,0.6946616574337979,1.8789226046692131
1,47,correl,"{'tau1': '0.987', 'tau2': '0.988'}","{'A1': '0.987', 'tau2': '0.952'}","{'A1': '0.988', 'tau1': '0.952'}"
1,48,_val,0.6732205728796095,2.3362938467803676,3.350723689112729
1,48,init_value,0.497,2.43,3.07
1,48,stderr,1.7469052659718807,1.1833466630337368,3.1009991627346682
1,48,correl,"{'tau1': '0.995', 'tau2': '0.997'}","{'A1': '0.995', 'tau2': '0.984'}","{'A1': '0.997', 'tau1': '0.984'}"
1,49,_val,0.5475719699956478,2.429907309029267,3.070042150626624
1,49,init_value,0.497,2.43,3.07
1,49,stderr,6.66804117455813,3.7405697175114865,4.990383653878567
1,49,correl,"{'tau1': '0.998', 'tau2': '0.998'}","{'A1': '0.998', 'tau2': '0.991'}","{'A1': '0.998', 'tau1': '0.991'}"
1,50,_val,0.5614679766663513,2.243289634640101,3.3685176739298734
1,50,init_value,0.497,2.43,3.07
1,50,stderr,1.1068113024613913,0.939742065963966,1.7222914132890372
1,50,correl,"{'tau1': '0.991', 'tau2': '0.995'}","{'A1': '0.991', 'tau2': '0.974'}","{'A1': '0.995', 'tau1': '0.974'}"
1,51,_val,0.548802612796421,2.4293453777044824,3.0717105024583455
1,51,init_value,0.497,2.43,3.07
1,51,stderr,2.0927958143737504,0.9880578508222343,1.866355031132198
1,51,correl,"{'tau1': '0.972', 'tau2': '0.987'}","{'A1': '0.972', 'tau2': '0.922'}","{'A1': '0.987', 'tau1': '0.922'}"
1,52,_val,0.5932577295331365,2.4285677211391903,3.0728825757894223
1,52,init_value,0.497,2.43,3.07
1,52,stderr,1.498259372028614,0.7001998213290621,1.4589622540638267
1,52,correl,"{'tau1': '0.952', 'tau2': '0.975'}","{'A1': '0.952', 'tau2': '0.862'}","{'A1': '0.975', 'tau1': '0.862'}"
1,53,_val,0.6514169638379539,2.4277766444673192,3.0769416743912146
1,53,init_value,0.497,2.43,3.07
1,53,stderr,6.48244648226737,1.8951732363042886,8.739763020231763
1,53,correl,"{'tau1': '0.992', 'tau2': '0.999'}","{'A1': '0.992', 'tau2': '0.985'}","{'A1': '0.999', 'tau1': '0.985'}"
1,54,_val,0.2567228009808624,1.015453251510436,2.925223392216357
1,54,init_value,0.497,2.43,3.07
1,54,stderr,0.08685693096596737,0.3518040342342592,0.1485282156140113
1,54,correl,"{'tau1': '0.901', 'tau2': '0.956'}","{'A1': '0.901', 'tau2': '0.768'}","{'A1': '0.956', 'tau1': '0.768'}"
1,55,_val,0.12036145651766295,0.1032984746645953,2.8319500605722574
1,55,init_value,0.497,2.43,3.07
1,55,stderr,0.014561220415552979,0.07592767993575794,0.038598166924786
1,55,correl,"{'tau1': '0.388', 'tau2': '0.834'}","{'A1': '0.388', 'tau2': '0.313'}","{'A1': '0.834', 'tau1': '0.313'}"
1,56,_val,0.6963325223299157,2.2058691524055347,3.7178946474154584
1,56,init_value,0.497,2.43,3.07
1,56,stderr,1.160957549579845,1.045921361338774,3.6174354103452013
1,56,correl,"{'tau1': '0.997', 'tau2': '0.998'}","{'A1': '0.997', 'tau2': '0.99'}","{'A1': '0.998', 'tau1': '0.99'}"
1,57,_val,0.6499917441908984,2.321331086084883,3.3485607979129544
1,57,init_value,0.497,2.43,3.07
1,57,stderr,1.3510691307229166,1.0315455858660358,2.14208219563957
1,57,correl,"{'tau1': '0.992', 'tau2': '0.993'}","{'A1': '0.992', 'tau2': '0.97'}","{'A1': '0.993', 'tau1': '0.97'}"
