,,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg
,,x,success,status,method,nfev,fjac,r,qtf,fun,message,A1,tau1,tau2,x,success,status,method,nfev,fjac,r,qtf,fun,message,A1,tau1,tau2,x,success,status,method,nfev,fjac,r,qtf,fun,message,A1,tau1,tau2
9,96,[0.49967416 2.32713724 3.16691734],True,1,hybr,11,"[[-6.24989176e-07  7.85895712e-01  6.18359062e-01]
 [ 7.23828682e-06 -6.18359062e-01  7.85895712e-01]
 [-1.00000000e+00 -4.96703656e-06  5.30207085e-06]]","[ 1.77874464e-01 -8.47178177e-02 -1.17529889e-01 -1.06239371e-02
  1.05834719e-02  1.64554710e-07]",[ 1.37014436e-10 -1.28321964e-11  4.35289475e-17],[-2.22044605e-16  1.76592074e-12  1.51773039e-12],The solution converged.,0.4996741643591192,2.327137238873755,3.1669173431779556,[0.48854439 2.74857009 2.75010778],False,5,hybr,41,"[[ 2.63014141e-08 -9.29354782e-01 -3.69187877e-01]
 [ 1.57361920e-03 -3.69187420e-01  9.29353632e-01]
 [ 9.99998762e-01  5.80985576e-04 -1.46244082e-03]]","[-2.32184309e-04  7.41152233e-02  7.50623415e-02 -4.68396293e-06
  4.66055081e-06 -9.30820370e-09]",[-8.69416474e-08  4.57540343e-04 -7.19995159e-07],[ 0.         -0.0001689   0.00042522],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.4885443903137752,2.7485700853502575,2.7501077804579794,[0.50029193 2.35056581 3.12968654],True,1,hybr,14,"[[-1.10326765e-07  7.86523612e-01  6.17560206e-01]
 [-2.06611015e-07 -6.17560206e-01  7.86523612e-01]
 [-1.00000000e+00  4.08201349e-08 -2.30637862e-07]]","[ 1.62375356e-01 -8.84607828e-02 -1.16111036e-01 -1.05189640e-02
  9.52364209e-03 -2.56221805e-10]",[ 4.75744913e-12 -1.88125686e-13 -2.22530610e-16],[2.22044605e-16 3.85802501e-12 2.79004597e-12],The solution converged.,0.5002919327708408,2.35056581450734,3.129686539171553
9,97,[0.49558685 2.43487304 3.08130173],True,1,hybr,8,"[[-4.20673980e-07  7.85416171e-01  6.18968043e-01]
 [ 5.81772288e-06 -6.18968043e-01  7.85416171e-01]
 [-1.00000000e+00 -3.93138869e-06  4.30894988e-06]]","[ 1.42462624e-01 -9.84038976e-02 -1.21727410e-01 -8.20295625e-03
  7.81087994e-03  1.01441362e-07]",[1.85442258e-10 8.64506067e-11 6.46979545e-16],[-2.22044605e-16 -4.19653201e-12 -3.53356233e-12],The solution converged.,0.4955868522354533,2.4348730383384014,3.081301731202452,[0.49650664 2.39063958 3.12582203],True,1,hybr,10,"[[-5.79299339e-07  9.28406788e-01  3.71565386e-01]
 [ 1.75726775e-05 -3.71565386e-01  9.28406788e-01]
 [-1.00000000e+00 -7.06722414e-06  1.60993455e-05]]","[ 1.03517942e-01 -7.00726884e-02 -6.99276676e-02 -2.65154759e-03
  1.82390003e-03  7.75448058e-08]",[-4.66398755e-11  5.59428175e-13  3.68490999e-17],[0.00000000e+00 1.97547534e-12 8.68666250e-13],The solution converged.,0.49650663543778306,2.3906395824026077,3.125822031751617,[0.49599206 2.46810314 3.0343134 ],True,1,hybr,10,"[[-2.83946250e-07  7.84301679e-01  6.20379623e-01]
 [ 3.98757492e-06 -6.20379623e-01  7.84301679e-01]
 [-1.00000000e+00 -2.69650975e-06  2.95130724e-06]]","[ 1.30957475e-01 -1.02936229e-01 -1.25883266e-01 -7.34799901e-03
  6.98272844e-03  5.73174396e-08]",[ 5.16691365e-11 -1.43892452e-12  4.23680133e-16],[0.00000000e+00 4.56534810e-12 4.18015622e-12],The solution converged.,0.4959920567778562,2.4681031380606506,3.0343134014822772
9,98,[0.49546753 2.42821948 3.0911818 ],True,1,hybr,8,"[[-4.20665366e-07  7.85309516e-01  6.19103355e-01]
 [ 5.63189803e-06 -6.19103355e-01  7.85309516e-01]
 [-1.00000000e+00 -3.81707948e-06  4.16234778e-06]]","[ 1.42544849e-01 -9.86547852e-02 -1.21993224e-01 -8.45461853e-03
  8.12020549e-03  1.01943781e-07]",[7.44634299e-10 1.42779450e-10 7.12922046e-16],[ 0.00000000e+00 -1.13749010e-11 -7.02982117e-12],The solution converged.,0.4954675295149105,2.428219478402183,3.091181797161921,[0.4989849  2.25550044 3.26593654],True,1,hybr,11,"[[-6.29943727e-07  9.27837433e-01  3.72984849e-01]
 [ 1.48007600e-05 -3.72984849e-01  9.27837433e-01]
 [-1.00000000e+00 -6.10494458e-06  1.34977397e-05]]","[ 9.51901403e-02 -7.55687607e-02 -7.23958452e-02 -3.63063932e-03
  3.08138963e-03  9.60660259e-08]",[-4.30861790e-11 -1.14439569e-11 -1.42237390e-16],[ 0.00000000e+00 -4.40036896e-13 -3.28986838e-13],The solution converged.,0.49898490339054524,2.2555004424195952,3.265936543072347,[0.4958931  2.46033229 3.0453537 ],True,1,hybr,10,"[[-4.47343361e-07  7.84668659e-01  6.19915393e-01]
 [ 6.95292120e-06 -6.19915393e-01  7.84668659e-01]
 [-1.00000000e+00 -4.66123919e-06  5.17842432e-06]]","[ 1.33795046e-01 -1.02248750e-01 -1.24460386e-01 -7.59938107e-03
  7.19012007e-03  1.08804380e-07]",[ 3.17427826e-11 -5.16800268e-12  1.71911967e-16],[-3.33066907e-16  8.22786284e-13  7.66164909e-13],The solution converged.,0.4958930996633011,2.4603322854070444,3.0453537034394857
9,99,[0.49643334 2.40645806 3.10674238],True,1,hybr,15,"[[ 2.65080739e-08 -7.85474645e-01 -6.18893837e-01]
 [ 4.10002804e-07 -6.18893837e-01  7.85474645e-01]
 [ 1.00000000e+00  2.74569629e-07 -3.05641123e-07]]","[-1.55161871e-01  9.71405970e-02  1.21674101e-01 -9.07343654e-03
  8.41140383e-03 -8.53650681e-09]",[-2.40354266e-15 -2.37867986e-13  9.75902544e-20],[0. 0. 0.],The solution converged.,0.4964333405054261,2.406458059307476,3.106742376086724,[0.50053393 2.20216098 3.31418763],True,1,hybr,14,"[[-9.77653727e-08  9.28325414e-01  3.71768646e-01]
 [-8.14793859e-06 -3.71768646e-01  9.28325414e-01]
 [-1.00000000e+00  2.93839002e-06 -7.60028457e-06]]","[ 1.30411386e-01 -4.31478709e-02 -6.01187911e-02 -4.79841546e-03
  2.96320288e-03 -3.07898811e-08]",[-2.23132247e-10  4.09895395e-12  4.32505792e-16],[ 0.00000000e+00 -6.25943186e-11 -2.76272755e-11],The solution converged.,0.5005339278817652,2.2021609756693974,3.3141876253394726,[0.49691312 2.43635877 3.0630397 ],True,1,hybr,8,"[[-4.20641578e-07  7.85254428e-01  6.19173225e-01]
 [ 5.82570985e-06 -6.19173225e-01  7.85254428e-01]
 [-1.00000000e+00 -3.93743422e-06  4.31421445e-06]]","[ 1.42554543e-01 -9.91020136e-02 -1.21233692e-01 -8.20843779e-03
  7.56654393e-03  9.99281646e-08]",[1.02578688e-11 1.67245731e-12 5.42836492e-18],[-4.44089210e-16  3.66373598e-15  1.13242749e-14],The solution converged.,0.49691311765673546,2.4363587747089146,3.063039702947987
10,0,[0.49512546 2.44853314 3.06974398],True,1,hybr,8,"[[-4.20853472e-07  7.85566899e-01  6.18776734e-01]
 [ 6.00404503e-06 -6.18776734e-01  7.85566899e-01]
 [-1.00000000e+00 -4.04577193e-06  4.45616470e-06]]","[ 1.42482855e-01 -9.87427484e-02 -1.21264693e-01 -7.94276138e-03
  7.55491575e-03  1.01248190e-07]",[-9.65225327e-10 -2.40776818e-10 -1.03941643e-15],[ 0.00000000e+00 -2.80520052e-12 -4.29095648e-12],The solution converged.,0.4951254624587565,2.448533137503028,3.069743976617534,[0.38164458 2.76599104 2.76469658],False,5,hybr,48,"[[-1.47050326e-04 -9.30750554e-01 -3.65654735e-01]
 [ 6.58528797e-02  3.64852015e-01 -9.28733764e-01]
 [-9.97829332e-01  2.42159879e-02 -6.12389526e-02]]","[-6.63530293e-04  5.62024137e-02  9.12280149e-02  1.25626438e-04
  2.54226639e-04  3.32580557e-06]",[ 2.57822473e-06 -1.05241353e-03 -6.94556056e-05],[ 0.         -0.00038806  0.00098072],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.38164457680258973,2.7659910429598447,2.7646965828633663,[0.49548822 2.48351226 3.02107047],True,1,hybr,10,"[[ 4.98425756e-07  7.84116995e-01  6.20613034e-01]
 [-1.04271350e-05 -6.20613034e-01  7.84116995e-01]
 [-1.00000000e+00  6.86203999e-06 -7.86676424e-06]]","[ 1.25120153e-01 -1.03860664e-01 -1.27339602e-01 -7.00992241e-03
  6.61289154e-03 -1.78300078e-07]",[ 7.93285880e-11 -1.43205006e-12  6.09583103e-16],[-4.44089210e-16  2.94186897e-12  2.87647683e-12],The solution converged.,0.4954882224248401,2.4835122608759646,3.0210704747937074
10,1,[0.49850331 2.34706051 3.15621143],True,1,hybr,9,"[[-4.20870370e-07  7.84931725e-01  6.19582268e-01]
 [ 4.74104858e-06 -6.19582268e-01  7.84931725e-01]
 [-1.00000000e+00 -3.26782414e-06  3.46063562e-06]]","[ 1.42477839e-01 -9.72707098e-02 -1.24019075e-01 -9.92704228e-03
  1.03177054e-02  1.05975283e-07]",[-9.54884244e-10  2.61348638e-10  1.86299368e-15],[-3.33066907e-16 -1.00468855e-10 -6.91450230e-11],The solution converged.,0.4985033118061929,2.347060508519419,3.156211425242258,[0.50074372 2.23389304 3.27150599],True,1,hybr,12,"[[-4.05519882e-07  9.28739758e-01  3.70732332e-01]
 [ 3.14117222e-06 -3.70732332e-01  9.28739758e-01]
 [-1.00000000e+00 -1.54115654e-06  2.76699219e-06]]","[ 1.13179776e-01 -5.60438098e-02 -6.60796912e-02 -4.46191933e-03
  3.02566551e-03  3.59750027e-08]",[-2.84596921e-10  4.71147499e-12  3.52253869e-16],[-2.22044605e-16 -7.95652988e-11 -2.54773286e-11],The solution converged.,0.5007437186051917,2.2338930438175,3.2715059851623765,[0.49909128 2.3716916  3.1178018 ],True,1,hybr,24,"[[-0.04060451  0.78771793  0.61469646]
 [ 0.46594196 -0.52928937  0.70904926]
 [-0.88388312 -0.31520347  0.3455393 ]]",[ 0.15276112 -0.0977427  -0.11405582 -0.01159927  0.00271662  0.01232181],[ 2.09031024e-16 -7.81657086e-17 -5.08079460e-17],[0.00000000e+00 2.22044605e-16 5.55111512e-17],The solution converged.,0.4990912831249135,2.3716916024511807,3.117801802162426
10,2,[0.49641087 2.4058025  3.1078488 ],True,1,hybr,9,"[[-4.20999802e-07  7.85232585e-01  6.19200927e-01]
 [ 5.35784597e-06 -6.19200927e-01  7.85232585e-01]
 [-1.00000000e+00 -3.64816596e-06  3.94647177e-06]]","[ 1.42615492e-01 -9.86862430e-02 -1.22060300e-01 -8.82290950e-03
  8.68397125e-03  1.03444922e-07]",[ 9.53069552e-11 -2.51970768e-12  5.73978875e-17],[ 0.00000000e+00 -1.88913329e-11 -1.43676182e-11],The solution converged.,0.4964108720154442,2.4058024988457167,3.1078488046024506,[0.50092638 2.18046767 3.33674648],True,1,hybr,15,"[[-4.59098231e-07  9.27621954e-01  3.73520428e-01]
 [ 9.73752093e-06 -3.73520428e-01  9.27621954e-01]
 [-1.00000000e+00 -4.06303259e-06  8.86125562e-06]]","[ 1.23352712e-01 -7.74982283e-02 -4.74329912e-02 -4.90158104e-03
  2.47803584e-03  3.92325238e-08]",[-2.28580509e-10 -5.39779307e-12  5.23797842e-17],[2.22044605e-16 3.13124526e-11 1.42181267e-11],The solution converged.,0.500926375594929,2.1804676714741125,3.336746484281372,[0.49689184 2.43557376 3.0642943 ],True,1,hybr,8,"[[-4.20643808e-07  7.85254824e-01  6.19172724e-01]
 [ 5.81281824e-06 -6.19172724e-01  7.85254824e-01]
 [-1.00000000e+00 -3.92945108e-06  4.30409239e-06]]","[ 1.42553509e-01 -9.90699852e-02 -1.21289813e-01 -8.22477319e-03
  7.59818764e-03  1.00034963e-07]",[ 1.72567824e-11  3.47551904e-13 -5.23870260e-18],[-2.22044605e-16  6.88338275e-15  1.65978342e-14],The solution converged.,0.49689184352396965,2.435573758118986,3.0642942963552593
10,3,[0.49783545 2.36150591 3.14621246],True,1,hybr,9,"[[-4.20808566e-07  7.85022848e-01  6.19466809e-01]
 [ 4.88555939e-06 -6.19466809e-01  7.85022848e-01]
 [-1.00000000e+00 -3.35678623e-06  3.57459881e-06]]","[ 1.42498125e-01 -9.75122084e-02 -1.23742717e-01 -9.65419389e-03
  9.94369802e-03  1.05506321e-07]",[-3.19895844e-10 -1.06755293e-11  8.24589787e-17],[2.22044605e-16 8.94395669e-13 3.41809914e-12],The solution converged.,0.49783545058774975,2.3615059148607496,3.1462124644386296,[0.57007359 2.74583625 2.7704195 ],False,5,hybr,38,"[[-7.86900717e-09 -9.29570418e-01 -3.68644597e-01]
 [-7.00210726e-06 -3.68644597e-01  9.29570417e-01]
 [ 1.00000000e+00 -2.58860381e-06  6.50605090e-06]]","[-3.35005734e-03  7.43086516e-02  7.41130431e-02 -8.36376080e-05
  7.71180868e-05 -4.25586750e-09]",[-1.38533513e-06  1.12862187e-04  7.90262239e-10],[ 0.00000000e+00 -4.03182689e-05  1.05424047e-04],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.5700735928715062,2.7458362466212987,2.77041949715245,[0.49840313 2.38719066 3.10674842],True,1,hybr,13,"[[-1.44327999e-07  7.86055568e-01  6.18155841e-01]
 [ 1.01621031e-06 -6.18155841e-01  7.86055568e-01]
 [-1.00000000e+00 -7.41626170e-07  7.09580580e-07]]","[ 1.53706685e-01 -9.52828671e-02 -1.15558242e-01 -9.39981041e-03
  8.63716560e-03  7.39558582e-09]",[-2.86424087e-13  1.54082231e-12  1.60713854e-18],[-4.44089210e-16  2.53130850e-13  1.89182003e-13],The solution converged.,0.4984031324464859,2.3871906588532608,3.1067484234653664
10,4,[0.4900689  2.56919699 2.97976954],True,1,hybr,13,"[[-5.08899067e-07  7.85085454e-01  6.19387463e-01]
 [ 1.05342284e-05 -6.19387463e-01  7.85085454e-01]
 [-1.00000000e+00 -6.92429828e-06  7.95506382e-06]]","[ 1.00491754e-01 -1.20389191e-01 -1.21374990e-01 -4.82402785e-03
  4.53975385e-03  1.23501340e-07]",[ 1.77268067e-10 -8.99963848e-13 -9.96919785e-17],[0.00000000e+00 9.59143875e-12 9.73471304e-12],The solution converged.,0.4900688985674832,2.569196990455906,2.979769538052515,[0.4931251  2.43153303 3.11593418],True,1,hybr,9,"[[-6.33153704e-07  9.28128372e-01  3.72260291e-01]
 [ 2.29620226e-05 -3.72260291e-01  9.28128372e-01]
 [-1.00000000e+00 -9.13549713e-06  2.10760067e-05]]","[ 9.48080027e-02 -7.26210887e-02 -7.32531017e-02 -2.24241046e-03
  1.76068135e-03  9.19711016e-08]",[ 1.63656663e-10  1.35406355e-11 -1.47440500e-17],[-2.22044605e-16  1.76522685e-11  6.63953614e-12],The solution converged.,0.4931251044129632,2.431533028330398,3.115934179392261,[0.48969225 2.63415133 2.90236092],True,1,hybr,11,"[[-4.20082617e-07  7.86394926e-01  6.17724064e-01]
 [ 1.10793465e-05 -6.17724064e-01  7.86394926e-01]
 [-1.00000000e+00 -7.17432980e-06  8.45324675e-06]]","[ 1.42744318e-01 -1.02029965e-01 -1.17378738e-01 -4.42207104e-03
  2.18389969e-03  7.83580647e-08]",[4.19510422e-10 5.52303834e-11 4.35687521e-16],[-2.22044605e-16  1.25891519e-11  1.90689686e-11],The solution converged.,0.48969224694535335,2.6341513274262103,2.902360919188636
10,5,[0.49540651 2.41709395 3.10599143],True,1,hybr,9,"[[-4.20438493e-07  7.85303173e-01  6.19111401e-01]
 [ 5.50692612e-06 -6.19111401e-01  7.85303173e-01]
 [-1.00000000e+00 -3.73957243e-06  4.06430829e-06]]","[ 1.42623378e-01 -9.87204477e-02 -1.22084104e-01 -8.65103678e-03
  8.47012633e-03  1.02822783e-07]",[ 3.79727047e-11 -9.66123338e-13 -2.12855566e-17],[-2.22044605e-16  2.45359288e-14  1.55431223e-14],The solution converged.,0.4954065113253489,2.4170939466018373,3.1059914280376764,[0.49480407 2.44568659 3.07731086],True,1,hybr,8,"[[-6.31445019e-07  9.28113250e-01  3.72297993e-01]
 [ 2.44129447e-05 -3.72297993e-01  9.28113249e-01]
 [-1.00000000e+00 -9.67494279e-06  2.24228917e-05]]","[ 9.49638247e-02 -7.32125958e-02 -7.36695801e-02 -2.14484092e-03
  1.61621266e-03  9.08285923e-08]",[-7.09277361e-10 -4.27499718e-11 -5.95783041e-16],[ 0.00000000e+00 -2.39175346e-12 -1.25149890e-12],The solution converged.,0.49480406902143004,2.4456865867332445,3.077310864009514,[0.49586363 2.44767933 3.0617034 ],True,1,hybr,8,"[[-4.20627850e-07  7.85411100e-01  6.18974478e-01]
 [ 5.98600884e-06 -6.18974478e-01  7.85411100e-01]
 [-1.00000000e+00 -4.03555248e-06  4.44111988e-06]]","[ 1.42559397e-01 -9.91329397e-02 -1.21216668e-01 -7.99028907e-03
  7.39964267e-03  1.00135606e-07]",[-6.09479367e-10 -1.27166308e-10 -5.04854645e-16],[ 2.22044605e-16 -1.91591187e-12 -3.04467562e-12],The solution converged.,0.4958636284337445,2.4476793338510356,3.061703396201845
10,6,[0.48969059 2.5248686  3.04044684],True,1,hybr,11,"[[-4.21679200e-07  7.86794664e-01  6.17214838e-01]
 [ 7.68389240e-06 -6.17214838e-01  7.86794664e-01]
 [-1.00000000e+00 -5.07438735e-06  5.78537889e-06]]","[ 1.42203900e-01 -9.79044065e-02 -1.20321100e-01 -6.17089636e-03
  6.13343710e-03  1.02719250e-07]",[1.17277889e-12 3.68794658e-13 2.33924201e-18],[0.00000000e+00 2.22044605e-16 5.55111512e-17],The solution converged.,0.48969059072753623,2.5248686012504113,3.040446836020734,[0.48536081 2.78943359 2.79044757],False,5,hybr,37,"[[-5.80744947e-05  9.35230799e-01  3.54038628e-01]
 [-4.43093112e-03  3.54034912e-01 -9.35221710e-01]
 [ 9.99990182e-01  1.62303330e-03 -4.12338285e-03]]","[ 2.63974353e-04 -7.01653621e-02 -7.45670233e-02  9.19635954e-04
  9.77439233e-04  5.88713090e-09]",[-9.79816601e-06 -7.50193425e-04 -3.32465706e-06],[-3.33066907e-16 -2.74763606e-04  6.98141957e-04],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.4853608115638462,2.789433586654216,2.7904475711032357,[0.48975718 2.57080036 2.98159552],True,1,hybr,11,"[[-4.21264286e-07  7.86992194e-01  6.16962954e-01]
 [ 9.15230102e-06 -6.16962954e-01  7.86992194e-01]
 [-1.00000000e+00 -5.97816238e-06  6.94288500e-06]]","[ 1.42082388e-01 -9.84313352e-02 -1.19495975e-01 -5.27922660e-03
  4.42910985e-03  9.50807740e-08]",[-4.36669256e-10 -1.08636848e-10 -9.21346272e-16],[-2.22044605e-16 -7.10190795e-11 -5.48089352e-11],The solution converged.,0.48975717777322797,2.5708003580995715,2.981595520733773
10,7,[0.49814567 2.33729451 3.17296795],True,1,hybr,10,"[[-4.20845727e-07  7.84926593e-01  6.19588770e-01]
 [ 4.69516453e-06 -6.19588770e-01  7.84926593e-01]
 [-1.00000000e+00 -3.23940422e-06  3.42460821e-06]]","[ 1.42485548e-01 -9.68352833e-02 -1.24914177e-01 -9.98576930e-03
  1.04210086e-02  1.06351820e-07]",[1.62439714e-11 1.32511926e-11 5.53803235e-17],[-2.22044605e-16 -1.86739513e-13 -8.26894109e-13],The solution converged.,0.4981456745942827,2.3372945079424188,3.1729679456085,[0.48406184 2.75861258 2.75859484],False,5,hybr,35,"[[-1.12046896e-04 -9.33390954e-01 -3.58861134e-01]
 [ 1.08778324e-02  3.58838767e-01 -9.33336173e-01]
 [-9.99940828e-01  4.00820870e-03 -1.01130636e-02]]","[-2.74639428e-04  7.16512854e-02  7.64951487e-02  7.39532294e-04
  7.95264568e-04  6.89082733e-08]",[ 4.72116527e-06 -4.68066564e-04 -5.09237996e-06],[-2.22044605e-16 -1.72387533e-04  4.35220713e-04],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.48406183668835095,2.7586125777473027,2.7585948418196855,[0.49875159 2.36098177 3.13555628],True,1,hybr,9,"[[-4.20854609e-07  7.84928249e-01  6.19586671e-01]
 [ 4.88761394e-06 -6.19586671e-01  7.84928249e-01]
 [-1.00000000e+00 -3.35864112e-06  3.57567035e-06]]","[ 1.42482532e-01 -9.76552765e-02 -1.23332421e-01 -9.66337756e-03
  9.81240237e-03  1.04718021e-07]",[-2.22712211e-11  1.37946987e-10  6.83604563e-16],[-2.22044605e-16 -4.93383112e-13 -1.30789823e-12],The solution converged.,0.4987515938251703,2.3609817659637953,3.1355562799275223
10,8,[0.50072905 2.30776094 3.17836458],True,1,hybr,10,"[[-4.21011189e-07  7.84595884e-01  6.20007498e-01]
 [ 4.35497449e-06 -6.20007498e-01  7.84595884e-01]
 [-1.00000000e+00 -3.03044049e-06  3.15586497e-06]]","[ 1.42429539e-01 -9.68406203e-02 -1.24404678e-01 -1.07700249e-02
  1.13882832e-02  1.06825193e-07]",[-1.21053933e-10 -7.68826472e-11 -2.83856907e-16],[2.22044605e-16 1.10489395e-12 3.06005221e-12],The solution converged.,0.5007290533783499,2.3077609351598833,3.1783645775474194,[0.50811604 2.75166161 2.74907035],False,5,hybr,35,"[[-1.52546259e-04 -9.28618279e-01 -3.71036478e-01]
 [-7.42610504e-02  3.70022509e-01 -9.26050020e-01]
 [-9.97238825e-01 -2.74122931e-02  6.90166144e-02]]","[ 3.84416922e-04  7.57162938e-02  7.33456111e-02 -1.55391551e-04
 -1.53840006e-04  2.50091596e-07]",[-3.25550261e-07 -2.58753432e-03  1.92685103e-04],[ 2.22044605e-16 -9.62425571e-04  2.40960547e-03],"The iteration is not making good progress, as measured by the 
  improvement from the last ten iterations.",0.5081160426094666,2.751661608734412,2.749070352559085,[0.50137171 2.33011023 3.14218954],True,1,hybr,10,"[[-4.20013997e-07  7.84428933e-01  6.20218711e-01]
 [ 4.58327823e-06 -6.20218711e-01  7.84428933e-01]
 [-1.00000000e+00 -3.17210605e-06  3.33475551e-06]]","[ 1.42587524e-01 -9.84191757e-02 -1.22337366e-01 -1.04634249e-02
  1.06377579e-02  1.04492936e-07]",[-4.30141534e-10 -8.02546602e-11  3.48806329e-17],[ 2.22044605e-16 -1.03162701e-10 -7.47215623e-11],The solution converged.,0.5013717094834842,2.3301102265017293,3.1421895375916336
10,9,[0.49766253 2.39360218 3.10779928],True,1,hybr,10,"[[-3.87284444e-07  7.85935501e-01  6.18308490e-01]
 [ 4.68998300e-06 -6.18308490e-01  7.85935501e-01]
 [-1.00000000e+00 -3.20423690e-06  3.44656288e-06]]","[ 1.54817034e-01 -9.50152220e-02 -1.17413714e-01 -9.21701697e-03
  8.64338506e-03  9.04231926e-08]",[ 5.73837067e-11 -8.98200710e-13 -2.64363630e-17],[-2.22044605e-16 -1.36402001e-12 -1.29130040e-12],The solution converged.,0.4976625265679127,2.3936021753814707,3.1077992794619234,[0.49623204 2.462819   3.03802486],True,1,hybr,14,"[[-5.26972000e-07 -9.28300087e-01 -3.71831883e-01]
 [-2.71488416e-05 -3.71831882e-01  9.28300086e-01]
 [ 1.00000000e+00 -1.05839930e-05  2.50063270e-05]]","[-8.54749853e-02  7.39296630e-02  7.40069198e-02 -1.99216549e-03
  1.49554391e-03  9.18640707e-08]",[-1.56997634e-12  4.26875159e-13 -3.22305075e-16],[-2.22044605e-16  0.00000000e+00  0.00000000e+00],The solution converged.,0.4962320393782246,2.4628190041282103,3.0380248610433185,[0.49816681 2.42260852 3.06492305],True,1,hybr,9,"[[-2.94977797e-07  7.84854636e-01  6.19679917e-01]
 [ 3.49503112e-06 -6.19679917e-01  7.84854636e-01]
 [-1.00000000e+00 -2.39731529e-06  2.56029956e-06]]","[ 1.43124639e-01 -9.91899311e-02 -1.21231067e-01 -8.45025266e-03
  7.84765390e-03  5.99109121e-08]",[-3.28309519e-12 -3.23695468e-12  5.44766695e-16],[0.00000000e+00 1.77635684e-14 2.54796184e-14],The solution converged.,0.49816680688674514,2.422608521621587,3.0649230457992016
10,10,[0.49572696 2.42702868 3.08948116],True,1,hybr,8,"[[-4.20645906e-07  7.85292137e-01  6.19125399e-01]
 [ 5.62938226e-06 -6.19125399e-01  7.85292137e-01]
 [-1.00000000e+00 -3.81562346e-06  4.16027706e-06]]","[ 1.42552670e-01 -9.86852174e-02 -1.22006145e-01 -8.45967946e-03
  8.10245811e-03  1.01828806e-07]",[3.87994504e-10 4.95444418e-11 3.37740907e-16],[-2.22044605e-16 -1.28704825e-11 -9.17949050e-12],The solution converged.,0.49572696136429967,2.4270286847196467,3.0894811620539455,[0.49779135 2.3264616  3.19103132],True,1,hybr,10,"[[-6.30375712e-07  9.27957045e-01  3.72687165e-01]
 [ 1.80632449e-05 -3.72687165e-01  9.27957045e-01]
 [-1.00000000e+00 -7.31690114e-06  1.65269825e-05]]","[ 9.51249100e-02 -7.44493316e-02 -7.33156455e-02 -2.93763240e-03
  2.38479087e-03  9.41473034e-08]",[3.96519717e-11 9.54277662e-12 1.47377872e-16],[-3.33066907e-16 -9.41080547e-13 -6.69797551e-13],The solution converged.,0.497791349529007,2.326461601881032,3.1910313193916853,[0.49615452 2.45916244 3.04360181],True,1,hybr,9,"[[-4.20735907e-07  7.85366992e-01  6.19030442e-01]
 [ 6.15364426e-06 -6.19030442e-01  7.85366992e-01]
 [-1.00000000e+00 -4.13972522e-06  4.57242075e-06]]","[ 1.42522308e-01 -9.91928381e-02 -1.21195577e-01 -7.77908160e-03
  6.94344742e-03  9.85675077e-08]",[ 8.27017776e-11 -2.65690435e-12 -5.11452517e-17],[-5.55111512e-16  3.98014954e-13  5.73929793e-13],The solution converged.,0.496154516665335,2.4591624421966007,3.043601814113913
