,,no_bg,no_bg,no_bg,no_bg,no_bg,bg,bg,bg,bg,bg,cont,cont,cont,cont,cont,dis,dis,dis,dis,dis,deconv,deconv,deconv,deconv,deconv
,,A1,tau1,tau2,success,nfev,A1,tau1,tau2,success,nfev,A1,tau1,tau2,success,nfev,A1,tau1,tau2,success,nfev,A1,tau1,tau2,success,nfev
0,91,0.6764508086617081,2.4002214314386676,3.2981928987673435,True,20,0.7000126540358754,2.4038053523381544,3.3865115186515733,True,19,0.6177424966140808,2.214434876969026,3.320284712872908,True,22,0.5242076214782158,2.2969729637205982,3.1205573966920808,True,17,0.497,2.43,3.07,False,17
0,92,-0.23006213095363268,1.6248296548122405,2.57276812300282,True,55,-0.17845101301053418,1.5469570952038396,2.608760667978146,True,49,0.8691630699079165,2.700275280845166,2.7031570719694002,False,44,0.03510343130494806,2.7134368245790297,2.7351899282894543,False,37,0.497,2.43,3.07,False,17
0,93,0.6481242192279164,2.322340962289693,3.3783870953469766,True,45,0.6173532249544293,2.287415046490198,3.3679869600954606,True,25,0.5698943216981831,2.1177353067193425,3.3275503548268155,True,54,0.5375311750442323,2.2321025009554276,3.2252708387377416,True,43,0.497,2.43,3.07,False,17
0,94,0.1960858946037754,2.897670953649029,2.8980142439045924,False,44,0.0034860612494821003,2.9011454219414317,2.908669781738263,False,50,0.03374980697739391,2.8627453585654723,2.8624544300565953,False,56,0.6069540109552222,2.8987652769928722,2.89712955934739,False,34,0.497,2.43,3.07,False,17
0,95,-0.5970328819466428,2.3095495688237726,2.5953453888676545,True,49,-0.5213364164825186,2.361491761617442,2.631683138768373,True,50,0.5614341405286645,2.5169397524221226,2.960166101814883,True,42,0.959145434271056,2.751658656128359,2.7708453128740795,False,48,0.497,2.43,3.07,False,17
0,96,-0.9024505703925486,2.310094404733301,2.562836975256005,True,47,0.4271848829989745,2.7823377269878797,2.7824515224670567,False,44,0.47624031261798955,2.5934483838836715,2.8635108941843797,True,49,0.11266741041020722,2.7937107292024517,2.768725612552837,False,39,0.497,2.43,3.07,False,17
0,97,0.141997888498703,2.841216697841111,2.841128193581875,False,45,-0.4871130322513513,2.4091837026745835,2.71386072339902,True,24,0.373587659085772,2.5068324096869414,2.9729741059758266,True,34,0.6665951538080593,2.8410070138647776,2.8414261969901435,False,43,0.497,2.43,3.07,False,17
0,98,0.0034604056702887006,2.43440885363393,2.780107860645645,True,39,0.16474782410650302,2.4525573996770316,2.852068855284657,True,20,0.5408939055069913,2.390786970087634,3.1195596133039167,True,50,0.430520077772557,2.7550421884185163,2.7969642372893024,True,16,0.497,2.43,3.07,False,17
0,99,0.33689883844350677,2.4169946855892013,2.914044048832105,True,17,0.4242361496868902,2.429214344620756,2.993395978462481,True,15,0.5800323051016416,2.329683658613167,3.1967371516323557,True,12,0.4824707850373293,2.501038249891803,2.9758464146533834,True,10,0.46970175298654293,2.5468134219679,3.0593236609236483,True,15
1,0,0.24601402969063868,2.431511679438646,2.8839534851384356,True,30,0.3288728105818157,2.42999982155162,2.951634109975461,True,16,0.550316164215234,2.3476338987681036,3.1740593217501787,True,13,0.46981447346864685,2.562919209666841,2.9588748734261747,True,10,0.4336718979478617,2.5963808569955025,3.035890220798762,True,16
1,1,0.32930042520837155,2.430221687814873,2.920120284838988,True,28,0.4004044227791741,2.429999976060496,2.990866383472207,True,16,0.5663930439833165,2.332137573450037,3.193636975282737,True,11,0.4793001644009092,2.516540516722052,2.9821148436789966,True,10,0.4699658267687665,2.5638934328513585,3.0680186431349363,True,15
1,2,0.2767061255684901,2.4562966615502395,2.9171263389969955,True,16,0.32379724130557574,2.429999938946028,2.972844943305738,True,12,0.5308226907342684,2.3420221675561907,3.181149032482221,True,11,0.468865012806477,2.5675614879571986,2.9859572381384565,True,10,0.3688752106413077,2.564238138380248,3.0368485502241116,True,39
1,3,0.3809829357877759,2.437799154126489,2.9680582108715394,True,15,0.4297985906825394,2.4300000017603387,3.0325481541357697,True,10,0.5583528415806729,2.3188158594440744,3.2104672515207655,True,11,0.4831430752021296,2.497751197231648,3.017031464335091,True,9,0.4358583882474519,2.5227881798785114,3.0821237842184495,True,16
1,4,0.6155333734837699,2.429999910921067,3.197003270122636,True,11,0.6292210162736497,2.421954098243795,3.259852724871217,True,18,0.587183077587691,2.244713083094945,3.2776169911110213,True,13,0.5106912453152258,2.3630589705644716,3.10040934993262,True,9,0.5388163985173158,2.4365586048720456,3.2145592167261645,True,24
1,5,-2.79988837612824,2.393986843697445,2.496670338011099,True,122,-1.1862016647605818,2.378810374521448,2.5672850994867087,True,46,0.45065706972393865,2.5942347080495907,2.838438850742742,True,24,0.5130710625557924,2.7620593261473902,2.767786288989768,False,39,-0.12535441801217898,1.8505158062967826,2.7479845770492037,True,27
1,6,0.5738313260091671,2.431537613834228,3.17952422927208,True,18,0.6129388522603458,2.4385678912980886,3.264163734589166,True,19,0.5665568224821002,2.2500551864913825,3.279014716932654,True,41,0.5058439835559577,2.386770242849542,3.120889030211212,True,29,0.497,2.43,3.07,False,17
1,7,0.395601592510499,2.4300000778154476,2.9929102415027913,True,11,0.4491545167441011,2.4299999998108253,3.061395896388394,True,11,0.5458830467737195,2.303156773134763,3.2134180097697387,True,13,0.48574110799009573,2.4850485422116564,3.0397730898605024,True,9,0.4455165586306161,2.513428905376826,3.1070897383638707,True,21
1,8,0.6203079085331717,2.29416554367729,3.3684723942170502,True,24,0.7146549785460895,2.3601357614250453,3.5924040468997465,True,24,0.5698047695380911,2.1114647670157907,3.354606048418593,True,26,0.5390733104236021,2.224251576256583,3.2560855123973877,True,36,0.497,2.43,3.07,False,17
1,9,0.687775125650718,2.389595639434703,3.49061901404018,True,24,0.7121073748081237,2.3994415671660634,3.588209150008648,True,31,0.5575733455821403,2.1384178571257957,3.3531513130486994,True,33,0.5309405655284085,2.2640534704025654,3.2575350040826407,True,13,0.497,2.43,3.07,False,17
1,10,0.7326909746064082,2.398669569830913,3.692499585560045,True,26,0.7659455941351831,2.4198588405198636,3.8455893439358433,True,28,0.5647437459926278,2.1165005436290167,3.4216871488869915,True,20,0.5376543006087391,2.231227608287586,3.329773596797107,True,10,0.49390939125949546,2.237994102148306,3.3677541569816967,True,18
1,11,0.6732698679474988,2.4341669612350865,3.395751433517429,True,26,0.7130814864089949,2.4507779853042466,3.517137278922315,True,31,0.5457555062904347,2.179690011815279,3.3070055822069095,True,20,0.5190270760477023,2.322302291263416,3.2033409564939332,True,10,0.48989754863111373,2.350438504682296,3.2661040559370402,True,15
1,12,0.7482583037692259,2.3823513652861164,3.7601412063574124,True,32,0.7859236392748291,2.4090608882759335,3.948745555477484,True,30,0.5711221212300622,2.093906232159927,3.4336221911506493,True,25,0.5429987775487415,2.201103949576262,3.3426218649974166,True,12,0.4976842591067443,2.2044914234592783,3.375718095329064,True,16
1,13,-0.12987439904471018,2.2755716802515003,2.6935321548874587,True,33,-0.030822471311214145,2.34224361618072,2.742311774995131,True,34,0.5862767770656062,2.4277948045451367,3.0727863711306163,True,17,0.8424035277448699,2.7430313029875664,2.7457849397314478,False,47,0.497,2.43,3.07,False,17
1,14,0.532791015911806,2.430000143893328,3.110712145312579,True,10,0.5764201987395042,2.4356151091332037,3.1913701614059806,True,14,0.5667292448527282,2.265921461954719,3.2545169865387193,True,48,0.5011239307622726,2.4098370383870082,3.0869013496783873,True,9,0.497,2.43,3.07,False,17
1,15,0.7341687307346988,2.3354089214555778,3.5701844977548585,True,21,0.7379393374295543,2.3317199188391085,3.628281860423161,True,34,0.5912428542479676,2.089797922971965,3.3535880719107825,True,21,0.5477805552895557,2.181716915555629,3.236687749538481,True,11,0.5728320810350173,2.2569226856709577,3.362295130265084,True,24
1,16,-0.365084202081259,2.1483358772373893,2.649223424357176,True,50,0.09411211053197434,2.819148596101989,2.820293694629974,False,44,0.41838441313748925,2.672848024502368,2.846940901157052,True,45,0.4862518126398696,2.809394755440557,2.810241332395166,False,44,0.497,2.43,3.07,False,17
1,17,0.6758718573534853,2.3879163968064194,3.443656855206488,True,30,0.700023048441236,2.3964785996877707,3.536132401254564,True,26,0.5555198050921656,2.1438676775504373,3.334588762990413,True,20,0.5291557163030088,2.2727799352213083,3.23796844199684,True,10,0.38423284325112994,2.1724986156511212,3.1849126784665094,True,29
1,18,-0.19095320957634118,2.146718077196067,2.687281350538321,True,47,1.6773787090222498,2.9436519101198164,3.1630925645592773,True,65,0.5137484193403253,2.4905388225207443,2.9935558560105116,True,26,0.6051125295053144,2.778438281543151,2.7791210804964974,False,58,0.497,2.43,3.07,False,17
1,19,0.41302285703381475,2.4342054796457697,2.990247891350078,True,17,0.46106954639394876,2.4300000299581463,3.05743044108866,True,14,0.5642665777446356,2.3104815220720636,3.220997943399053,True,77,0.48716756200380956,2.478089225768589,3.0290496132685436,True,30,0.497,2.43,3.07,False,17
1,20,0.3595568474161308,2.429999986387989,2.970740745107623,True,16,0.4183752962650614,2.430000121156477,3.0384771802871113,True,16,0.5404295767417759,2.3121866286256676,3.2051489918055847,True,13,0.4817057000533733,2.5047790074778415,3.028993666434599,True,9,0.4384366205070812,2.5319312210429668,3.0964051470312484,True,18
1,21,-0.018075625705258676,2.3044107208564983,2.740959646676316,True,31,0.10500216537204528,2.36782447304739,2.8014906743638854,True,34,0.5816273306441919,2.397166692142023,3.111455556086799,True,47,0.3604062714146911,2.7487820554247393,2.747983634910237,False,41,0.497,2.43,3.07,False,17
1,22,0.6553854017320861,2.4326742107195054,3.345418451667702,True,32,0.6974595127064934,2.449106650308493,3.4617499927485875,True,26,0.5428092210145824,2.1867550604725037,3.2898593673644285,True,40,0.5166011554370158,2.334181220192345,3.1847023878652614,True,39,0.497,2.43,3.07,False,17
1,23,0.67026451273713,2.4047122797329346,3.3002050897544066,True,13,0.6873572230113676,2.403927896071453,3.375756047925418,True,14,0.6097348025399869,2.2149776493648266,3.3197094157023637,True,32,0.5227618982475457,2.304036464636954,3.1297640288216115,True,66,0.497,2.43,3.07,False,17
1,24,0.8131432346318879,2.3955139607884344,4.0512470827699,True,34,0.8168861847615817,2.3956451680750583,4.130159153133117,True,31,0.5837715991647504,2.0643749340778443,3.450342629769311,True,29,0.5536193018306236,2.160620886738901,3.3577887824530213,True,19,0.497,2.43,3.07,False,17
1,25,0.10424111938169481,2.3418662746680123,2.7689462446501296,True,26,0.29974512089601946,2.4300000435311984,2.860878490924037,True,12,0.6103625861594302,2.3708179571451224,3.144731331041385,True,76,0.465873508879787,2.5821883669103025,2.8488448549293044,True,16,0.497,2.43,3.07,False,17
1,26,0.5120096661341341,2.169840678769004,3.229199959468346,True,28,0.7267037503943051,2.346024995028015,3.639649562757589,True,30,0.5793162221221738,2.097493284889971,3.3719204989470373,True,26,0.5440519789606169,2.1999471014808165,3.267878442150071,True,11,0.4515546365631011,2.154349174129047,3.249532152642947,True,37
1,27,0.4962017867672343,2.2112471729050713,3.1848230477653554,True,28,0.5658237216866777,2.2593359429823034,3.2979216509100127,True,27,0.5644373081067874,2.1255609712095307,3.325642271525909,True,52,0.5347299896868591,2.2455260673142283,3.2263080399395774,True,12,0.497,2.43,3.07,False,17
1,28,-0.6307096405468303,2.3935074681342843,2.63113202880808,True,54,0.25210520955806853,2.782407770340123,2.7817660614089474,False,54,0.5321714140117214,2.476086149757446,3.0117763326778757,True,23,0.2674613937242224,2.7717292775592677,2.771332215651655,False,43,0.497,2.43,3.07,False,17
1,29,0.42889242949192774,1.9188777819690792,3.174355157413375,True,35,0.5449122639678918,2.0544691106063078,3.359606546894547,True,35,0.6051574208866527,2.0131814413223044,3.4707910282699164,True,21,0.5670119326561632,2.0876883124317644,3.3659822909373345,True,12,0.3239914149318805,1.7749471993882875,3.138378648804908,True,37
1,30,0.235485562557992,2.742366049669797,2.7421007923819163,False,56,-0.21433917344047032,2.2819172927321554,2.6749934077037407,True,29,0.5855726427504342,2.4840592245040147,3.0016789445502496,True,67,0.8013479189231416,2.719375496160368,2.8325523153236185,False,43,0.497,2.43,3.07,False,17
1,31,0.6642231395853768,2.397046104277384,3.3863531304172088,True,28,0.6794521862437397,2.3972856724006784,3.457804242166271,True,30,0.5508927560942869,2.156474233595057,3.3062220977661174,True,20,0.5251569860217364,2.292331106941996,3.2074507019492557,True,10,0.47629375873145186,2.3013194865588193,3.2488153733231635,True,28
1,32,0.39442039879850416,2.4359972960712875,2.9766476136380917,True,17,0.44291508270695307,2.430000078334895,3.041912588327174,True,13,0.5612366856121956,2.3154178076146215,3.2147576858974563,True,53,0.4850195748071523,2.489324805039904,3.0217042157507152,True,42,0.497,2.43,3.07,False,17
1,33,0.2409122920268175,2.4277067840714412,2.8783966827425753,True,22,0.3304676916772077,2.4299999922185624,2.9488058963073898,True,13,0.553624211632402,2.3486096602396542,3.172826307951173,True,11,0.4699367977482029,2.562399675317842,2.9541002555811633,True,27,0.497,2.43,3.07,False,17
1,34,0.40495039956413004,2.4300000377138637,3.0331354524707073,True,10,0.45189652356069787,2.4300000788565814,3.098826570842662,True,10,0.5333193824271688,2.2964631340867707,3.2354218504541556,True,13,0.48626499344760055,2.482487089930186,3.079094210218887,True,9,0.49372823252342235,2.5403059831063795,3.1754702449768524,True,27
1,35,0.453702586369532,2.4300000921341254,3.043801126682015,True,10,0.4980131870120873,2.4299999940892922,3.113203253800432,True,11,0.5514823593425521,2.2869215169490436,3.233570930359886,True,36,0.49213767971475,2.453773848235169,3.0670949017184874,True,9,0.497,2.43,3.07,False,17
1,36,-0.2814370176406168,2.183197942617681,2.672410788038066,True,55,-0.45516008006453024,2.3552241414164463,2.6721453286259593,True,32,0.4614931982267883,2.5247348378095267,2.9502848203674956,True,58,0.42311315212083456,2.796100635288129,2.7941728135196353,False,41,0.497,2.43,3.07,False,17
1,37,0.5934980015703717,2.06393974422767,3.595469552957721,True,42,0.497,2.43,3.07,False,17,0.6167985447577633,1.9838535555119767,3.67170770018158,True,51,0.5763733071566465,2.0419082266972506,3.5572226589907308,True,20,0.497,2.43,3.07,False,17
1,38,0.632344107745784,2.411501542610007,3.2337469568686408,True,18,0.655937019016829,2.4123200426780507,3.311004119869661,True,14,0.5972649950201543,2.230014451383031,3.2978256045760186,True,37,0.5165393113108575,2.334466200353208,3.1163693491064666,True,10,0.497,2.43,3.07,False,17
1,39,0.5971701754230683,2.1640345320831593,3.4679522353909857,True,27,0.7846961917038463,2.3373288371319663,4.045634728895057,True,33,0.5892991698164669,2.0348823798117555,3.491356199734809,True,44,0.5602863765474364,2.1246615054889766,3.4032296171383005,True,33,0.497,2.43,3.07,False,17
1,40,0.3032784572519521,2.4300001669112774,2.951185073290699,True,13,0.36680395566903445,2.430000055530655,3.015280470886818,True,13,0.5244351536046076,2.3234255884792496,3.197414976892755,True,45,0.4748609763459735,2.5381800305515765,3.0241008245191403,True,87,0.497,2.43,3.07,False,17
1,41,0.5346618535907292,2.4300000155262094,3.125100307518329,True,10,0.5683936005260255,2.429999980201834,3.1974889891721934,True,10,0.5628806038729807,2.263056469101824,3.261448245424592,True,14,0.501406020369334,2.4084575222461937,3.099480898552427,True,9,0.47662375511079835,2.444481133750776,3.1712241575420266,True,16
1,42,0.5824133551408001,2.411112401904884,3.2034039914310384,True,20,0.6500274552346864,2.4391522672851345,3.327624057979383,True,30,0.5739293183519361,2.236513810030458,3.2955721331477523,True,24,0.5109142802085429,2.3620489174402834,3.1369621800700256,True,30,0.497,2.43,3.07,False,17
1,43,-1.4580537557978708,2.3212001134742706,2.5151559004600146,True,44,0.06595365300545697,2.7709775302116064,2.785701553201617,False,47,0.50529950364528,2.7399158661908016,2.7399844650256813,False,45,0.4788442966701391,2.7742948202263737,2.7743453387536525,False,36,-0.5951442545950634,2.825840486761052,2.83971151472318,False,51
1,44,0.6505380300316347,2.434051805680111,3.3943387188743563,True,26,0.665825720788572,2.4336274522425505,3.462900618758626,True,16,0.5496804177784298,2.196283164089931,3.343670792985416,True,79,0.5166562590504333,2.3339136602010573,3.2309995141935697,True,24,0.497,2.43,3.07,False,17
1,45,0.46345271829882606,2.4299995723549284,3.0776314190326644,True,15,0.5027523814889496,2.430000071118248,3.144103229365175,True,10,0.5439307801644192,2.2805698832381887,3.2512548823112932,True,48,0.49311282238823695,2.4490266942807892,3.0968024767131332,True,32,0.497,2.43,3.07,False,17
1,46,0.648296044487211,2.4312342675675764,3.3284083704355485,True,25,0.6923371346546797,2.4483592699049397,3.4451515901704983,True,32,0.5418922927679813,2.188843608696917,3.284523077188906,True,19,0.5158590753003076,2.3377916805539045,3.178892539193904,True,10,0.4345945277887243,2.3195990177683563,3.1973347699287054,True,16
1,47,0.6405982539965767,2.364832484325781,3.3575156936140025,True,25,0.684368731393099,2.3864440492881305,3.4744932157250457,True,24,0.5546674102641597,2.146054260675341,3.3125641807453587,True,27,0.5282477035442853,2.2772044257888187,3.214684550845492,True,63,0.497,2.43,3.07,False,17
1,48,0.6142341155329248,2.41467222311325,3.256416459889542,True,24,0.6653741518866529,2.4341746389396874,3.3709063959581247,True,29,0.576798035714195,2.22570501565398,3.310605824000016,True,13,0.5143589874484147,2.345126145967932,3.154311246604373,True,10,0.3971545953531592,2.2939658416574322,3.1474548900213932,True,19
1,49,0.8339247877149963,2.4302341492843444,4.270548708890499,True,41,0.8392469745104647,2.4328209752155607,4.373728551844998,True,34,0.5792883915669972,2.067763730275746,3.4974108107722244,True,21,0.5500571031186537,2.164496528189471,3.407273495612012,True,12,0.506514423398896,2.166014222454725,3.4374928068289274,True,32
1,50,0.3817170935616866,2.430000138113746,2.9347040189622624,True,13,0.448275115351948,2.43000005116849,3.0092480735109834,True,10,0.5848817206310059,2.3247283787635022,3.202997561816646,True,12,0.4851862600924033,2.487761416238752,2.981896773333455,True,10,0.4588189337869109,2.5261188265603316,3.0577584591007696,True,16
